vmax_kt,min_pressure_mb,lat,lon,month,month_sin,month_cos,abs_lat,pressure_deficit,dvmax_6h,dpres_6h,target
50.0,998.0,22.1,-66.6,7.0,-0.4999999999999998,-0.8660254037844388,22.1,12.0,0.0,0.0,0.0
55.0,998.0,22.4,-67.7,7.0,-0.4999999999999998,-0.8660254037844388,22.4,12.0,10.0,0.0,0.0
60.0,998.0,23.1,-67.4,7.0,-0.4999999999999998,-0.8660254037844388,23.1,12.0,10.0,0.0,0.0
60.0,998.0,23.3,-68.4,7.0,-0.4999999999999998,-0.8660254037844388,23.3,12.0,0.0,0.0,0.0
60.0,998.0,24.0,-67.9,7.0,-0.4999999999999998,-0.8660254037844388,24.0,12.0,0.0,0.0,0.0
65.0,998.0,24.2,-69.0,7.0,-0.4999999999999998,-0.8660254037844388,24.2,12.0,10.0,0.0,0.0
70.0,998.0,25.0,-68.4,7.0,-0.4999999999999998,-0.8660254037844388,25.0,12.0,10.0,0.0,0.0
70.0,998.0,25.2,-69.6,7.0,-0.4999999999999998,-0.8660254037844388,25.2,12.0,0.0,0.0,0.0
70.0,998.0,26.0,-68.9,7.0,-0.4999999999999998,-0.8660254037844388,26.0,12.0,0.0,0.0,0.0
75.0,998.0,26.4,-70.1,7.0,-0.4999999999999998,-0.8660254037844388,26.4,12.0,10.0,0.0,0.0
80.0,998.0,26.9,-69.3,7.0,-0.4999999999999998,-0.8660254037844388,26.9,12.0,10.0,0.0,0.0
80.0,998.0,27.5,-70.4,7.0,-0.4999999999999998,-0.8660254037844388,27.5,12.0,0.0,0.0,0.0
80.0,998.0,27.8,-69.6,7.0,-0.4999999999999998,-0.8660254037844388,27.8,12.0,0.0,0.0,0.0
85.0,998.0,28.6,-70.7,7.0,-0.4999999999999998,-0.8660254037844388,28.6,12.0,10.0,0.0,0.0
90.0,998.0,28.7,-70.0,7.0,-0.4999999999999998,-0.8660254037844388,28.7,12.0,10.0,0.0,0.0
90.0,998.0,29.5,-70.7,7.0,-0.4999999999999998,-0.8660254037844388,29.5,12.0,0.0,0.0,0.0
90.0,998.0,29.5,-70.1,7.0,-0.4999999999999998,-0.8660254037844388,29.5,12.0,0.0,0.0,0.0
90.0,998.0,30.0,-70.5,7.0,-0.4999999999999998,-0.8660254037844388,30.0,12.0,0.0,0.0,0.0
90.0,998.0,30.1,-70.1,7.0,-0.4999999999999998,-0.8660254037844388,30.1,12.0,0.0,0.0,0.0
90.0,998.0,30.6,-70.2,7.0,-0.4999999999999998,-0.8660254037844388,30.6,12.0,0.0,0.0,0.0
90.0,998.0,30.7,-70.1,7.0,-0.4999999999999998,-0.8660254037844388,30.7,12.0,0.0,0.0,0.0
85.0,998.0,31.1,-69.9,7.0,-0.4999999999999998,-0.8660254037844388,31.1,12.0,-10.0,0.0,0.0
80.0,998.0,31.4,-70.0,7.0,-0.4999999999999998,-0.8660254037844388,31.4,12.0,-10.0,0.0,0.0
80.0,998.0,31.9,-69.4,7.0,-0.4999999999999998,-0.8660254037844388,31.9,12.0,0.0,0.0,0.0
80.0,998.0,32.5,-69.6,7.0,-0.4999999999999998,-0.8660254037844388,32.5,12.0,0.0,0.0,0.0
80.0,998.0,32.9,-69.1,7.0,-0.4999999999999998,-0.8660254037844388,32.9,12.0,0.0,0.0,0.0
50.0,998.0,32.0,-75.6,6.0,1.2246467991473532e-16,-1.0,32.0,12.0,0.0,0.0,0.0
50.0,998.0,32.2,-75.4,6.0,1.2246467991473532e-16,-1.0,32.2,12.0,0.0,0.0,0.0
50.0,998.0,32.5,-75.3,6.0,1.2246467991473532e-16,-1.0,32.5,12.0,0.0,0.0,0.0
50.0,998.0,32.8,-75.2,6.0,1.2246467991473532e-16,-1.0,32.8,12.0,0.0,0.0,0.0
50.0,998.0,33.0,-75.0,6.0,1.2246467991473532e-16,-1.0,33.0,12.0,0.0,0.0,0.0
50.0,998.0,33.2,-74.8,6.0,1.2246467991473532e-16,-1.0,33.2,12.0,0.0,0.0,0.0
50.0,998.0,33.3,-74.6,6.0,1.2246467991473532e-16,-1.0,33.3,12.0,0.0,0.0,0.0
50.0,998.0,33.4,-74.5,6.0,1.2246467991473532e-16,-1.0,33.4,12.0,0.0,0.0,0.0
50.0,998.0,33.5,-74.4,6.0,1.2246467991473532e-16,-1.0,33.5,12.0,0.0,0.0,0.0
50.0,998.0,33.7,-74.3,6.0,1.2246467991473532e-16,-1.0,33.7,12.0,0.0,0.0,0.0
50.0,998.0,33.9,-74.1,6.0,1.2246467991473532e-16,-1.0,33.9,12.0,0.0,0.0,0.0
50.0,998.0,34.0,-74.0,6.0,1.2246467991473532e-16,-1.0,34.0,12.0,0.0,0.0,0.0
50.0,998.0,34.2,-73.8,6.0,1.2246467991473532e-16,-1.0,34.2,12.0,0.0,0.0,0.0
50.0,998.0,34.5,-73.6,6.0,1.2246467991473532e-16,-1.0,34.5,12.0,0.0,0.0,0.0
50.0,998.0,34.7,-73.3,6.0,1.2246467991473532e-16,-1.0,34.7,12.0,0.0,0.0,0.0
50.0,998.0,34.8,-73.1,6.0,1.2246467991473532e-16,-1.0,34.8,12.0,0.0,0.0,0.0
90.0,998.0,37.7,-50.8,8.0,-0.8660254037844384,-0.5000000000000004,37.7,12.0,0.0,0.0,0.0
90.0,998.0,38.1,-50.7,8.0,-0.8660254037844384,-0.5000000000000004,38.1,12.0,0.0,0.0,0.0
90.0,998.0,38.5,-50.5,8.0,-0.8660254037844384,-0.5000000000000004,38.5,12.0,0.0,0.0,0.0
85.0,998.0,38.9,-50.3,8.0,-0.8660254037844384,-0.5000000000000004,38.9,12.0,-10.0,0.0,0.0
80.0,998.0,39.2,-50.0,8.0,-0.8660254037844384,-0.5000000000000004,39.2,12.0,-10.0,0.0,0.0
80.0,998.0,39.5,-49.7,8.0,-0.8660254037844384,-0.5000000000000004,39.5,12.0,0.0,0.0,0.0
80.0,998.0,39.8,-49.3,8.0,-0.8660254037844384,-0.5000000000000004,39.8,12.0,0.0,0.0,0.0
75.0,998.0,40.0,-48.9,8.0,-0.8660254037844384,-0.5000000000000004,40.0,12.0,-10.0,0.0,0.0
70.0,998.0,30.8,-76.0,7.0,-0.4999999999999998,-0.8660254037844388,30.8,12.0,0.0,0.0,0.0
70.0,998.0,33.2,-74.6,7.0,-0.4999999999999998,-0.8660254037844388,33.2,12.0,0.0,0.0,0.0
70.0,998.0,31.8,-75.1,7.0,-0.4999999999999998,-0.8660254037844388,31.8,12.0,0.0,0.0,0.0
70.0,998.0,33.3,-74.1,7.0,-0.4999999999999998,-0.8660254037844388,33.3,12.0,0.0,0.0,0.0
70.0,998.0,33.0,-74.0,7.0,-0.4999999999999998,-0.8660254037844388,33.0,12.0,0.0,0.0,0.0
70.0,998.0,34.2,-73.0,7.0,-0.4999999999999998,-0.8660254037844388,34.2,12.0,0.0,0.0,0.0
70.0,998.0,34.5,-72.4,7.0,-0.4999999999999998,-0.8660254037844388,34.5,12.0,0.0,0.0,0.0
70.0,998.0,35.2,-71.3,7.0,-0.4999999999999998,-0.8660254037844388,35.2,12.0,0.0,0.0,0.0
70.0,998.0,36.0,-69.8,7.0,-0.4999999999999998,-0.8660254037844388,36.0,12.0,0.0,0.0,0.0
70.0,998.0,36.4,-68.8,7.0,-0.4999999999999998,-0.8660254037844388,36.4,12.0,0.0,0.0,0.0
70.0,998.0,37.3,-67.0,7.0,-0.4999999999999998,-0.8660254037844388,37.3,12.0,0.0,0.0,0.0
70.0,998.0,37.9,-65.8,7.0,-0.4999999999999998,-0.8660254037844388,37.9,12.0,0.0,0.0,0.0
70.0,998.0,38.5,-64.5,7.0,-0.4999999999999998,-0.8660254037844388,38.5,12.0,0.0,0.0,0.0
70.0,998.0,39.1,-63.1,7.0,-0.4999999999999998,-0.8660254037844388,39.1,12.0,0.0,0.0,0.0
70.0,998.0,39.7,-61.5,7.0,-0.4999999999999998,-0.8660254037844388,39.7,12.0,0.0,0.0,0.0
65.0,998.0,40.3,-59.8,7.0,-0.4999999999999998,-0.8660254037844388,40.3,12.0,-10.0,0.0,0.0
90.0,998.0,28.0,-87.3,7.0,-0.4999999999999998,-0.8660254037844388,28.0,12.0,0.0,0.0,0.0
90.0,998.0,27.2,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,27.2,12.0,0.0,0.0,0.0
90.0,998.0,28.0,-87.8,7.0,-0.4999999999999998,-0.8660254037844388,28.0,12.0,0.0,0.0,0.0
90.0,998.0,27.2,-89.3,7.0,-0.4999999999999998,-0.8660254037844388,27.2,12.0,0.0,0.0,0.0
90.0,998.0,28.0,-88.3,7.0,-0.4999999999999998,-0.8660254037844388,28.0,12.0,0.0,0.0,0.0
90.0,998.0,27.2,-89.7,7.0,-0.4999999999999998,-0.8660254037844388,27.2,12.0,0.0,0.0,0.0
90.0,998.0,28.0,-88.8,7.0,-0.4999999999999998,-0.8660254037844388,28.0,12.0,0.0,0.0,0.0
90.0,998.0,27.3,-90.1,7.0,-0.4999999999999998,-0.8660254037844388,27.3,12.0,0.0,0.0,0.0
90.0,998.0,28.1,-89.3,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
90.0,998.0,27.4,-90.5,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,0.0,0.0,0.0
90.0,998.0,28.1,-89.9,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
90.0,998.0,27.4,-91.1,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,0.0,0.0,0.0
90.0,998.0,28.1,-90.5,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
90.0,998.0,27.4,-91.6,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,0.0,0.0,0.0
90.0,998.0,28.1,-91.1,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
90.0,998.0,27.4,-92.1,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,0.0,0.0,0.0
90.0,998.0,28.2,-91.7,7.0,-0.4999999999999998,-0.8660254037844388,28.2,12.0,0.0,0.0,0.0
90.0,998.0,27.5,-92.7,7.0,-0.4999999999999998,-0.8660254037844388,27.5,12.0,0.0,0.0,0.0
90.0,998.0,28.2,-92.3,7.0,-0.4999999999999998,-0.8660254037844388,28.2,12.0,0.0,0.0,0.0
90.0,998.0,27.5,-93.2,7.0,-0.4999999999999998,-0.8660254037844388,27.5,12.0,0.0,0.0,0.0
90.0,998.0,28.2,-92.9,7.0,-0.4999999999999998,-0.8660254037844388,28.2,12.0,0.0,0.0,0.0
90.0,998.0,27.6,-93.7,7.0,-0.4999999999999998,-0.8660254037844388,27.6,12.0,0.0,0.0,0.0
90.0,998.0,28.2,-93.5,7.0,-0.4999999999999998,-0.8660254037844388,28.2,12.0,0.0,0.0,0.0
90.0,998.0,27.7,-94.3,7.0,-0.4999999999999998,-0.8660254037844388,27.7,12.0,0.0,0.0,0.0
90.0,998.0,28.3,-94.1,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,0.0,0.0,0.0
90.0,998.0,27.8,-94.8,7.0,-0.4999999999999998,-0.8660254037844388,27.8,12.0,0.0,0.0,0.0
90.0,998.0,28.3,-94.7,7.0,-0.4999999999999998,-0.8660254037844388,28.3,12.0,0.0,0.0,0.0
90.0,998.0,27.9,-95.3,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
90.0,998.0,28.4,-95.3,7.0,-0.4999999999999998,-0.8660254037844388,28.4,12.0,0.0,0.0,0.0
90.0,998.0,28.1,-95.9,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
50.0,998.0,29.5,-80.0,6.0,1.2246467991473532e-16,-1.0,29.5,12.0,0.0,0.0,0.0
55.0,998.0,30.2,-80.0,6.0,1.2246467991473532e-16,-1.0,30.2,12.0,10.0,0.0,0.0
60.0,998.0,30.3,-80.1,6.0,1.2246467991473532e-16,-1.0,30.3,12.0,10.0,0.0,0.0
60.0,998.0,30.8,-80.0,6.0,1.2246467991473532e-16,-1.0,30.8,12.0,0.0,0.0,0.0
60.0,998.0,31.1,-80.0,6.0,1.2246467991473532e-16,-1.0,31.1,12.0,0.0,0.0,0.0
65.0,998.0,31.5,-80.0,6.0,1.2246467991473532e-16,-1.0,31.5,12.0,10.0,0.0,0.0
70.0,998.0,31.8,-79.9,6.0,1.2246467991473532e-16,-1.0,31.8,12.0,10.0,0.0,0.0
70.0,998.0,32.1,-80.0,6.0,1.2246467991473532e-16,-1.0,32.1,12.0,0.0,0.0,0.0
70.0,998.0,32.5,-79.8,6.0,1.2246467991473532e-16,-1.0,32.5,12.0,0.0,0.0,0.0
70.0,998.0,32.9,-79.7,6.0,1.2246467991473532e-16,-1.0,32.9,12.0,0.0,0.0,0.0
68.0,998.0,32.9,-79.9,6.0,1.2246467991473532e-16,-1.0,32.9,12.0,-12.0,0.0,0.0
60.0,998.0,33.2,-79.6,6.0,1.2246467991473532e-16,-1.0,33.2,12.0,-16.0,0.0,0.0
55.0,998.0,33.4,-79.9,6.0,1.2246467991473532e-16,-1.0,33.4,12.0,-10.0,0.0,0.0
70.0,998.0,27.4,-69.0,9.0,-1.0,-1.8369701987210297e-16,27.4,12.0,0.0,0.0,0.0
70.0,998.0,28.3,-67.4,9.0,-1.0,-1.8369701987210297e-16,28.3,12.0,0.0,0.0,0.0
70.0,998.0,28.2,-69.0,9.0,-1.0,-1.8369701987210297e-16,28.2,12.0,0.0,0.0,0.0
70.0,998.0,28.9,-68.2,9.0,-1.0,-1.8369701987210297e-16,28.9,12.0,0.0,0.0,0.0
70.0,998.0,29.0,-69.0,9.0,-1.0,-1.8369701987210297e-16,29.0,12.0,0.0,0.0,0.0
70.0,998.0,29.7,-68.4,9.0,-1.0,-1.8369701987210297e-16,29.7,12.0,0.0,0.0,0.0
70.0,998.0,29.8,-68.9,9.0,-1.0,-1.8369701987210297e-16,29.8,12.0,0.0,0.0,0.0
70.0,998.0,30.4,-68.5,9.0,-1.0,-1.8369701987210297e-16,30.4,12.0,0.0,0.0,0.0
70.0,998.0,30.7,-68.8,9.0,-1.0,-1.8369701987210297e-16,30.7,12.0,0.0,0.0,0.0
70.0,998.0,31.3,-68.5,9.0,-1.0,-1.8369701987210297e-16,31.3,12.0,0.0,0.0,0.0
70.0,998.0,31.8,-68.6,9.0,-1.0,-1.8369701987210297e-16,31.8,12.0,0.0,0.0,0.0
70.0,998.0,32.3,-68.6,9.0,-1.0,-1.8369701987210297e-16,32.3,12.0,0.0,0.0,0.0
70.0,998.0,32.8,-68.5,9.0,-1.0,-1.8369701987210297e-16,32.8,12.0,0.0,0.0,0.0
70.0,998.0,33.1,-68.6,9.0,-1.0,-1.8369701987210297e-16,33.1,12.0,0.0,0.0,0.0
70.0,998.0,33.8,-68.3,9.0,-1.0,-1.8369701987210297e-16,33.8,12.0,0.0,0.0,0.0
75.0,998.0,34.1,-68.5,9.0,-1.0,-1.8369701987210297e-16,34.1,12.0,10.0,0.0,0.0
80.0,998.0,34.9,-67.9,9.0,-1.0,-1.8369701987210297e-16,34.9,12.0,10.0,0.0,0.0
80.0,998.0,35.2,-68.3,9.0,-1.0,-1.8369701987210297e-16,35.2,12.0,0.0,0.0,0.0
80.0,998.0,36.0,-67.5,9.0,-1.0,-1.8369701987210297e-16,36.0,12.0,0.0,0.0,0.0
80.0,998.0,36.3,-67.8,9.0,-1.0,-1.8369701987210297e-16,36.3,12.0,0.0,0.0,0.0
80.0,998.0,37.0,-66.9,9.0,-1.0,-1.8369701987210297e-16,37.0,12.0,0.0,0.0,0.0
80.0,998.0,37.3,-67.1,9.0,-1.0,-1.8369701987210297e-16,37.3,12.0,0.0,0.0,0.0
80.0,998.0,38.0,-66.1,9.0,-1.0,-1.8369701987210297e-16,38.0,12.0,0.0,0.0,0.0
85.0,998.0,38.4,-65.7,9.0,-1.0,-1.8369701987210297e-16,38.4,12.0,10.0,0.0,0.0
90.0,998.0,39.2,-65.0,9.0,-1.0,-1.8369701987210297e-16,39.2,12.0,10.0,0.0,0.0
90.0,998.0,39.9,-63.6,9.0,-1.0,-1.8369701987210297e-16,39.9,12.0,0.0,0.0,0.0
90.0,998.0,40.7,-63.3,9.0,-1.0,-1.8369701987210297e-16,40.7,12.0,0.0,0.0,0.0
90.0,998.0,41.4,-61.2,9.0,-1.0,-1.8369701987210297e-16,41.4,12.0,0.0,0.0,0.0
40.0,998.0,24.1,-81.0,6.0,1.2246467991473532e-16,-1.0,24.1,12.0,0.0,0.0,0.0
40.0,998.0,24.1,-81.5,6.0,1.2246467991473532e-16,-1.0,24.1,12.0,0.0,0.0,0.0
40.0,998.0,24.1,-82.1,6.0,1.2246467991473532e-16,-1.0,24.1,12.0,0.0,0.0,0.0
40.0,998.0,24.1,-82.9,6.0,1.2246467991473532e-16,-1.0,24.1,12.0,0.0,0.0,0.0
40.0,998.0,24.2,-83.6,6.0,1.2246467991473532e-16,-1.0,24.2,12.0,0.0,0.0,0.0
40.0,998.0,24.4,-84.2,6.0,1.2246467991473532e-16,-1.0,24.4,12.0,0.0,0.0,0.0
40.0,998.0,24.7,-84.6,6.0,1.2246467991473532e-16,-1.0,24.7,12.0,0.0,0.0,0.0
45.0,998.0,24.9,-85.0,6.0,1.2246467991473532e-16,-1.0,24.9,12.0,10.0,0.0,0.0
50.0,998.0,25.2,-85.4,6.0,1.2246467991473532e-16,-1.0,25.2,12.0,10.0,0.0,0.0
50.0,998.0,25.5,-85.7,6.0,1.2246467991473532e-16,-1.0,25.5,12.0,0.0,0.0,0.0
50.0,998.0,25.8,-86.1,6.0,1.2246467991473532e-16,-1.0,25.8,12.0,0.0,0.0,0.0
50.0,998.0,26.0,-86.7,6.0,1.2246467991473532e-16,-1.0,26.0,12.0,0.0,0.0,0.0
50.0,998.0,26.1,-87.3,6.0,1.2246467991473532e-16,-1.0,26.1,12.0,0.0,0.0,0.0
50.0,998.0,26.4,-88.5,6.0,1.2246467991473532e-16,-1.0,26.4,12.0,0.0,0.0,0.0
50.0,998.0,26.5,-88.6,6.0,1.2246467991473532e-16,-1.0,26.5,12.0,0.0,0.0,0.0
50.0,998.0,27.0,-90.0,6.0,1.2246467991473532e-16,-1.0,27.0,12.0,0.0,0.0,0.0
50.0,998.0,26.8,-89.8,6.0,1.2246467991473532e-16,-1.0,26.8,12.0,0.0,0.0,0.0
50.0,998.0,27.3,-91.1,6.0,1.2246467991473532e-16,-1.0,27.3,12.0,0.0,0.0,0.0
50.0,998.0,27.0,-91.1,6.0,1.2246467991473532e-16,-1.0,27.0,12.0,0.0,0.0,0.0
50.0,998.0,27.5,-92.3,6.0,1.2246467991473532e-16,-1.0,27.5,12.0,0.0,0.0,0.0
50.0,998.0,27.3,-92.4,6.0,1.2246467991473532e-16,-1.0,27.3,12.0,0.0,0.0,0.0
50.0,998.0,27.8,-93.2,6.0,1.2246467991473532e-16,-1.0,27.8,12.0,0.0,0.0,0.0
50.0,998.0,27.7,-93.3,6.0,1.2246467991473532e-16,-1.0,27.7,12.0,0.0,0.0,0.0
50.0,998.0,28.2,-93.9,6.0,1.2246467991473532e-16,-1.0,28.2,12.0,0.0,0.0,0.0
50.0,998.0,28.2,-94.1,6.0,1.2246467991473532e-16,-1.0,28.2,12.0,0.0,0.0,0.0
50.0,998.0,28.6,-94.6,6.0,1.2246467991473532e-16,-1.0,28.6,12.0,0.0,0.0,0.0
50.0,999.0,28.9,-95.0,6.0,1.2246467991473532e-16,-1.0,28.9,11.0,0.0,0.0,0.0
50.0,999.0,29.1,-95.1,6.0,1.2246467991473532e-16,-1.0,29.1,11.0,0.0,0.0,0.0
46.0,998.0,29.2,-95.1,6.0,1.2246467991473532e-16,-1.0,29.2,12.0,-12.0,0.0,0.0
40.0,998.0,29.7,-95.6,6.0,1.2246467991473532e-16,-1.0,29.7,12.0,-12.0,0.0,0.0
40.0,998.0,29.7,-95.5,6.0,1.2246467991473532e-16,-1.0,29.7,12.0,0.0,0.0,0.0
40.0,998.0,30.3,-96.0,6.0,1.2246467991473532e-16,-1.0,30.3,12.0,0.0,0.0,0.0
40.0,998.0,30.2,-95.7,6.0,1.2246467991473532e-16,-1.0,30.2,12.0,0.0,0.0,0.0
40.0,998.0,23.5,-92.0,7.0,-0.4999999999999998,-0.8660254037844388,23.5,12.0,0.0,0.0,0.0
40.0,998.0,25.0,-91.7,7.0,-0.4999999999999998,-0.8660254037844388,25.0,12.0,0.0,0.0,0.0
40.0,998.0,24.1,-91.8,7.0,-0.4999999999999998,-0.8660254037844388,24.1,12.0,0.0,0.0,0.0
40.0,998.0,25.5,-91.4,7.0,-0.4999999999999998,-0.8660254037844388,25.5,12.0,0.0,0.0,0.0
40.0,998.0,24.6,-91.6,7.0,-0.4999999999999998,-0.8660254037844388,24.6,12.0,0.0,0.0,0.0
40.0,998.0,25.9,-91.1,7.0,-0.4999999999999998,-0.8660254037844388,25.9,12.0,0.0,0.0,0.0
40.0,998.0,25.1,-91.2,7.0,-0.4999999999999998,-0.8660254037844388,25.1,12.0,0.0,0.0,0.0
45.0,998.0,26.3,-90.7,7.0,-0.4999999999999998,-0.8660254037844388,26.3,12.0,10.0,0.0,0.0
50.0,998.0,25.7,-90.8,7.0,-0.4999999999999998,-0.8660254037844388,25.7,12.0,10.0,0.0,0.0
50.0,998.0,26.8,-90.3,7.0,-0.4999999999999998,-0.8660254037844388,26.8,12.0,0.0,0.0,0.0
50.0,998.0,26.3,-90.4,7.0,-0.4999999999999998,-0.8660254037844388,26.3,12.0,0.0,0.0,0.0
50.0,998.0,27.4,-89.9,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,0.0,0.0,0.0
50.0,998.0,27.0,-90.0,7.0,-0.4999999999999998,-0.8660254037844388,27.0,12.0,0.0,0.0,0.0
50.0,998.0,28.1,-89.4,7.0,-0.4999999999999998,-0.8660254037844388,28.1,12.0,0.0,0.0,0.0
50.0,998.0,27.7,-89.6,7.0,-0.4999999999999998,-0.8660254037844388,27.7,12.0,0.0,0.0,0.0
50.0,998.0,28.7,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,28.7,12.0,0.0,0.0,0.0
50.0,998.0,28.4,-89.3,7.0,-0.4999999999999998,-0.8660254037844388,28.4,12.0,0.0,0.0,0.0
50.0,998.0,29.5,-88.8,7.0,-0.4999999999999998,-0.8660254037844388,29.5,12.0,0.0,0.0,0.0
50.0,998.0,29.1,-89.1,7.0,-0.4999999999999998,-0.8660254037844388,29.1,12.0,0.0,0.0,0.0
50.0,998.0,29.2,-89.1,7.0,-0.4999999999999998,-0.8660254037844388,29.2,12.0,0.0,0.0,0.0
50.0,998.0,30.2,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,30.2,12.0,0.0,0.0,0.0
50.0,998.0,30.6,-88.7,7.0,-0.4999999999999998,-0.8660254037844388,30.6,12.0,0.0,0.0,0.0
50.0,998.0,30.0,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,30.0,12.0,0.0,0.0,0.0
50.0,998.0,30.5,-88.8,7.0,-0.4999999999999998,-0.8660254037844388,30.5,12.0,0.0,0.0,0.0
50.0,998.0,30.5,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,30.5,12.0,0.0,0.0,0.0
45.0,998.0,31.0,-88.8,7.0,-0.4999999999999998,-0.8660254037844388,31.0,12.0,-10.0,0.0,0.0
40.0,998.0,30.9,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,30.9,12.0,-10.0,0.0,0.0
40.0,998.0,31.4,-88.9,7.0,-0.4999999999999998,-0.8660254037844388,31.4,12.0,0.0,0.0,0.0
40.0,998.0,31.3,-89.1,7.0,-0.4999999999999998,-0.8660254037844388,31.3,12.0,0.0,0.0,0.0
40.0,998.0,31.7,-89.0,7.0,-0.4999999999999998,-0.8660254037844388,31.7,12.0,0.0,0.0,0.0
40.0,998.0,31.6,-89.3,7.0,-0.4999999999999998,-0.8660254037844388,31.6,12.0,0.0,0.0,0.0
40.0,998.0,31.9,-89.1,7.0,-0.4999999999999998,-0.8660254037844388,31.9,12.0,0.0,0.0,0.0
40.0,998.0,32.0,-89.5,7.0,-0.4999999999999998,-0.8660254037844388,32.0,12.0,0.0,0.0,0.0
35.0,998.0,32.2,-89.2,7.0,-0.4999999999999998,-0.8660254037844388,32.2,12.0,-10.0,0.0,0.0
40.0,998.0,24.2,-78.8,6.0,1.2246467991473532e-16,-1.0,24.2,12.0,0.0,0.0,0.0
40.0,998.0,24.9,-78.7,6.0,1.2246467991473532e-16,-1.0,24.9,12.0,0.0,0.0,0.0
40.0,998.0,25.6,-78.6,6.0,1.2246467991473532e-16,-1.0,25.6,12.0,0.0,0.0,0.0
40.0,998.0,26.2,-78.5,6.0,1.2246467991473532e-16,-1.0,26.2,12.0,0.0,0.0,0.0
40.0,998.0,26.9,-78.5,6.0,1.2246467991473532e-16,-1.0,26.9,12.0,0.0,0.0,0.0
40.0,998.0,27.7,-78.4,6.0,1.2246467991473532e-16,-1.0,27.7,12.0,0.0,0.0,0.0
40.0,998.0,25.8,-85.1,7.0,-0.4999999999999998,-0.8660254037844388,25.8,12.0,0.0,0.0,0.0
40.0,998.0,26.0,-85.5,7.0,-0.4999999999999998,-0.8660254037844388,26.0,12.0,0.0,0.0,0.0
40.0,998.0,26.2,-85.9,7.0,-0.4999999999999998,-0.8660254037844388,26.2,12.0,0.0,0.0,0.0
40.0,998.0,26.4,-86.3,7.0,-0.4999999999999998,-0.8660254037844388,26.4,12.0,0.0,0.0,0.0
40.0,998.0,26.7,-86.6,7.0,-0.4999999999999998,-0.8660254037844388,26.7,12.0,0.0,0.0,0.0
40.0,998.0,26.9,-87.0,7.0,-0.4999999999999998,-0.8660254037844388,26.9,12.0,0.0,0.0,0.0
40.0,998.0,27.1,-87.4,7.0,-0.4999999999999998,-0.8660254037844388,27.1,12.0,0.0,0.0,0.0
45.0,998.0,27.3,-87.9,7.0,-0.4999999999999998,-0.8660254037844388,27.3,12.0,10.0,0.0,0.0
50.0,998.0,27.4,-88.3,7.0,-0.4999999999999998,-0.8660254037844388,27.4,12.0,10.0,0.0,0.0
50.0,998.0,27.6,-88.7,7.0,-0.4999999999999998,-0.8660254037844388,27.6,12.0,0.0,0.0,0.0
50.0,998.0,27.7,-89.1,7.0,-0.4999999999999998,-0.8660254037844388,27.7,12.0,0.0,0.0,0.0
50.0,998.0,27.8,-89.6,7.0,-0.4999999999999998,-0.8660254037844388,27.8,12.0,0.0,0.0,0.0
50.0,998.0,27.8,-90.1,7.0,-0.4999999999999998,-0.8660254037844388,27.8,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-90.7,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-91.3,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-91.9,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-92.5,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-93.2,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-93.8,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
50.0,998.0,27.9,-94.4,7.0,-0.4999999999999998,-0.8660254037844388,27.9,12.0,0.0,0.0,0.0
70.0,998.0,29.5,-74.5,8.0,-0.8660254037844384,-0.5000000000000004,29.5,12.0,0.0,0.0,0.0
70.0,998.0,30.7,-74.6,8.0,-0.8660254037844384,-0.5000000000000004,30.7,12.0,0.0,0.0,0.0
